"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing gear (Clean Swell)","Other plastic/foam packaging","Tobacco packaging/wrap","Other packaging (Clean Swell)","Cigar tips","Cigarette lighters",Fireworks,"Other trash (Clean Swell)","Other tobacco (packaging, lighter, etc.)","Personal hygiene (Clean Swell)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
101876,"San Luis Obispo County, CA, USA","California, USA","United States","35.272509771112, -120.66782421576",land,,2019-09-21,"Environmental Center of San Luis Obispo",38,,38,233,1,0,30,14,73,17,70,27,,40,290,2017,,13,19,3,19,364,28,36,31,,,2,9,3,,,3,11,37,,,,,8,,,,,3,,,,2,1,,,,1,,,23,5,,,5,,,,,20,49,221,3464
101877,"San Luis Obispo County, CA, USA","California, USA","United States","35.272509771112, -120.66782421576",land,,2019-09-21,"Environmental Center of San Luis Obispo",10,,10,100,0.5,0,25,81,165,40,49,52,,19,74,322,2,48,22,4,31,158,30,43,14,,,7,4,4,,,5,3,2,,,,,23,,,,,6,,2,,6,3,,1,3,,11,,32,1,,8,7,1,,,,38,111,212,1644
101878,"San Luis Obispo County, CA, USA","California, USA","United States","35.272509771112, -120.66782421576",land,,2019-09-21,"Environmental Center of San Luis Obispo",14,,14,254,0.5,0,20,1,9,28,99,37,,10,11,14,2,2,22,4,3,62,5,1,8,,,,2,1,,,38,1,1,,,,,,,,,,2,,,,,,,,1,1,,,6,,,,3,,,,,178,6,114,672
101879,"San Luis Obispo County, CA, USA","California, USA","United States","35.272509771112, -120.66782421576",land,,2019-09-21,"Environmental Center of San Luis Obispo",75,,75,34.89,1,0,12,,29,3,22,36,,72,143,642,3,17,7,,5,190,22,120,28,,,,11,,3,,,28,12,,,,,21,,,,,1,,13,,,1,,1,5,8,6,,36,1,,13,2,,,,,62,26,340,1929
101952,"San Luis Obispo County, CA, USA","California, USA","United States","35.160015981113, -120.75986727487",land,,2019-09-21,"Environmental Center of San Luis Obispo",22,14,36,54,2,0,2,7,8,29,24,32,,109,74,173,1,3,7,20,7,67,10,42,12,,,,14,,,,,6,4,,,,,12,,5,,,,,,,,,,2,1,4,3,,13,4,,3,1,1,,,,116,119,171,1104
101953,"San Luis Obispo County, CA, USA","California, USA","United States","35.175250205294, -120.71742457923",land,,2019-09-21,"Environmental Center of San Luis Obispo",40,1,41,880,4,0,20,22,17,235,85,82,,168,129,489,10,16,32,13,35,194,52,27,14,,,1,11,2,12,,6,,2,,,,,6,,,,,19,,72,,5,4,,1,2,1,2,,3,25,,8,5,,,,,30,281,126,2244
101954,"San Luis Obispo County, CA, USA","California, USA","United States","35.167452578035, -120.69372712902",land,,2019-09-21,"Environmental Center of San Luis Obispo",18,4,22,23.75,0.5,0,3,2,15,5,5,5,,7,12,134,,15,7,,3,99,4,4,1,,,,8,,,,,3,1,,,,,3,,,,,,,,,,2,,,,2,5,,19,2,,3,,1,,,,29,41,88,525
101955,"San Luis Obispo County, CA, USA","California, USA","United States","35.138723124962, -120.64134850758",land,,2019-09-21,"Environmental Center of San Luis Obispo",23,7,30,56.5,1,0,,2,4,37,28,25,,31,48,1104,1,22,6,3,5,88,5,29,4,,,,3,,,,4,1,,,,,,,,,,,,,1,,,,,,,,,,1,5,,4,,,,,,5,15,35,1516
101956,"San Luis Obispo County, CA, USA","California, USA","United States","35.138790643805, -120.64308956141",land,,2019-09-21,"Environmental Center of San Luis Obispo",106,16,122,259.5,4,0,15,26,53,41,86,57,,196,180,1700,2,71,41,4,38,225,55,100,64,,,,33,,6,,2,34,6,,,,,30,,,,,,,,,,15,,1,13,5,8,,103,33,,18,4,6,,,,121,78,973,4428
101957,"San Luis Obispo County, CA, USA","California, USA","United States","35.134029746031, -120.63828973366",land,,2019-09-21,"Environmental Center of San Luis Obispo",15,1,16,58,0.5,0,2,1,1,4,5,8,,12,48,233,,6,,1,,38,1,6,1,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,1,2,,1,1,,,1,,,,,4,18,123,521
