"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing gear (Clean Swell)","Other plastic/foam packaging","Tobacco packaging/wrap","Other packaging (Clean Swell)","Cigar tips","Cigarette lighters",Fireworks,"Other trash (Clean Swell)","Other tobacco (packaging, lighter, etc.)","Personal hygiene (Clean Swell)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
273983,"San Luis Obispo County, CA, USA","California, USA","United States","35.141781200688, -120.64439792197",land,,2023-04-12,,1,,1,19.28,0.017850176662612,0,,,5,3,3,,2,1,5,2,1,,1,1,1,3,1,1,1,,,,2,,,16,1,7,,3,,1,1,6,2,2,26,28,,1,,2,,,14,,,,,,,,,,,,,,,,,,143
274579,"San Luis Obispo County, CA, USA","California, USA","United States","35.021093880749, -120.50076104473",land,,2023-04-12,,1,,1,0.01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278121,"San Luis Obispo County, CA, USA","California, USA","United States","35.114940640262, -120.58049774006",land,,2023-04-21,aleksey,1,,1,0.048,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
278138,"San Luis Obispo County, CA, USA","California, USA","United States","35.115412669565, -120.58088412379",land,,2023-04-21,aleksey,1,,1,21.368,0,0,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,,,,,1,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
278160,"San Luis Obispo County, CA, USA","California, USA","United States","35.13503126, -120.64073744",land,,2023-04-21,"Oracle RE&F",1,,1,0.452,0.14345522409613,0,,,,,,,2,1,,2,1,,4,,,7,,3,,,,,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,23
278180,"San Luis Obispo County, CA, USA","California, USA","United States","35.021066037039, -120.50072388735",land,,2023-04-18,,1,,1,0.01,0.0033946656309503,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278992,"San Luis Obispo County, CA, USA","California, USA","United States","35.121764458024, -120.6340016094",land,,2023-04-22,aleksey,1,,1,7.5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278993,"San Luis Obispo County, CA, USA","California, USA","United States","35.123209642102, -120.63434189431",land,,2023-04-22,aleksey,1,,1,11.64,0,0,,4,2,3,4,,,,,,,,,,1,7,5,2,,1,,,,,,2,3,1,,3,,,1,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,42
279472,"San Luis Obispo County, CA, USA","California, USA","United States","35.102608153704, -120.62871437716",land,,2023-05-01,morris’s,2,,2,7.663,5.3793942672141,0,,14,5,11,16,7,5,9,4,3,4,5,,1,4,1,7,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104
Totals:,,,,,,,,,,,,,,,,37,45,41,50,22,33,126,304,116,16,32,23,5,11,349,36,49,29,17,0,0,10,2,6,53,5,17,38,28,1,3,5,7,18,36,138,59,0,1,1,5,2,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
