"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing gear (Clean Swell)","Other plastic/foam packaging","Tobacco packaging/wrap","Other packaging (Clean Swell)","Cigar tips","Cigarette lighters",Fireworks,"Other trash (Clean Swell)","Other tobacco (packaging, lighter, etc.)","Personal hygiene (Clean Swell)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
37211,"Santa Barbara County, CA, USA","California, USA","United States","34.42901, -119.87137",land,,2018-04-30,PBS,1,,1,0.77,2.0488,0,,,,,1,,,,,1,,,,,3,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,7
38712,"Santa Barbara County, CA, USA","California, USA","United States","34.41567, -119.68849",land,,2018-06-14,,1,,1,1.49,0.0067,0,,1,,1,1,1,,,5,,,,,1,1,,2,4,1,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,22
40310,"Santa Barbara County, CA, USA","California, USA","United States","34.41065, -119.68588",land,,2018-07-24,,1,,1,0,0.0128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40311,"Santa Barbara County, CA, USA","California, USA","United States","34.41065, -119.68588",land,,2018-07-24,,1,,1,0,0.0128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40312,"Santa Barbara County, CA, USA","California, USA","United States","34.41065, -119.68588",land,,2018-07-24,,1,,1,0,0.0128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40313,"Santa Barbara County, CA, USA","California, USA","United States","34.41065, -119.68588",land,,2018-07-24,,1,,1,0,0.0128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44153,"Santa Barbara County, CA, USA","California, USA","United States","34.45842, -120.02433",land,,2018-09-15,,1,,1,0,0.0208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44387,"Santa Barbara County, CA, USA","California, USA","United States","34.45837, -120.02436",land,,2018-09-15,,1,,1,0,4.9391,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44464,"Santa Barbara County, CA, USA","California, USA","United States","34.40314, -119.74376",land,,2018-09-15,,1,,1,0.14,1.0615,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,4
44789,"Santa Barbara County, CA, USA","California, USA","United States","34.45824, -120.02447",land,,2018-09-15,"Parasols in Paradise",1,,1,13.94,5.6637,0,,3,,5,7,15,,,18,18,,,4,1,,17,2,1,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,4,,,13,,,,27,,,,,72,212
44810,"Santa Barbara County, CA, USA","California, USA","United States","34.47159, -120.2281",land,,2018-09-15,"dunn school",3,,3,1.52,0.4286,0,,2,,1,,2,,,,2,,,2,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,,1,,,13,35
44844,"Santa Barbara County, CA, USA","California, USA","United States","34.47146, -120.228",land,,2018-09-15,"Frank Chen, Daniel Su",4,,4,0.8,0.2097,0,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,8
44947,"Santa Barbara County, CA, USA","California, USA","United States","34.39848, -119.51919",land,,2018-09-15,"Carpinteria Family School",1,,1,2.77,0,0,,,,,,,,,,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,,,222,233
44972,"Santa Barbara County, CA, USA","California, USA","United States","34.45832, -120.02436",land,,2018-09-15,"Parasols in Paradise",1,,1,1.37,0.0077,0,,,,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,,,,,,9
53958,"Santa Barbara County, CA, USA","California, USA",,"34.40298062922, -119.74361899001",land,,2018-09-15,"Explore Ecology",185,,185,204,4,0,,15,41,30,13,39,,69,68,442,1,23,19,,13,165,17,30,20,,,2,10,1,2,,4,17,4,,,,,23,,,,,,,1,,,2,,4,12,16,6,,49,8,,9,2,,,,,226,72,502,1977
53960,"Santa Barbara County, CA, USA","California, USA",,"34.394569443943, -119.52795843999",land,,2018-09-15,"Explore Ecology",28,,28,20,0.5,0,,11,,6,25,11,,2,10,,,3,5,,1,6,5,5,9,,,,,,,,,,1,,,,,5,,,,,,,,,,,,,,,,,3,1,,,1,,,,,3,,20,133
53975,"Santa Barbara County, CA, USA","California, USA","United States","34.417286001612, -119.88792150807",land,,2018-09-15,"Explore Ecology",25,,25,34,1,0,,2,5,13,7,12,,13,14,68,2,3,4,3,4,35,7,6,1,,,,3,,,,2,,,,,,,3,,,,,,,,,,1,,,,,1,,1,,,1,,,,,,2,1,,214
53977,"Santa Barbara County, CA, USA","California, USA","United States","34.417310405598, -119.88797672593",land,,2018-09-15,"Explore Ecology",25,,25,34,1,0,,2,5,13,7,12,,13,14,68,2,3,4,3,4,35,7,6,1,,,,3,,,,2,,,,,,,3,,,,,,,,,,1,,,,,1,,1,,,1,,,,,,2,1,,214
54461,"Santa Barbara County, CA, USA","California, USA","United States","34.416424478921, -119.82987328471",land,,2018-09-15,,44,,44,105,1.5,0,,1,6,14,13,15,,11,8,244,,,,,1,39,5,2,,,,,7,,,,,,3,,,,,1,,,,,,,,,2,,,,,,,,,4,,,,,,,,157,1,45,579
54470,"Santa Barbara County, CA, USA","California, USA","United States","34.968366899347, -120.64858312485",land,,2018-09-15,"Explore Ecology",40,,40,46,5,0,,2,9,6,17,1,,1,10,8,1,,,,10,21,,3,,,,1,6,,,,1,,2,,,,,1,,,,,1,,,,,,,2,1,7,3,,9,1,,,1,,,,,2,15,26,168
54473,"Santa Barbara County, CA, USA","California, USA","United States","34.468087361408, -120.25485018676",land,,2018-09-15,"Explore Ecology",14,,14,15.5,2,0,,2,2,1,5,,,1,3,,,,,,,1,,1,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,2,,,4,,2,,,,,,,,,18,3,6,55
54476,"Santa Barbara County, CA, USA","California, USA","United States","34.412303832142, -119.85895458274",land,,2018-09-15,"Explore Ecology",76,,76,712,10,0,,8,32,43,31,44,,42,118,660,33,66,54,10,24,125,35,48,37,,,,19,,1,,10,1,4,,,,,49,,,,,8,,,,,10,,,,4,3,,,6,,,,,,,,27,48,87,1687
54478,"Santa Barbara County, CA, USA","California, USA",,"34.387263691541, -119.5128369181",land,,2018-09-15,,38,33,71,38,0.5,0,,,4,6,9,16,,8,7,48,3,,1,,1,29,1,1,1,,,,8,,,,,13,,,,,,4,,,,,,,,,,1,,,1,,,,7,3,,,1,1,,,,83,40,30,327
54480,"Santa Barbara County, CA, USA","California, USA",,"34.399017296886, -119.70239470441",land,,2018-09-15,"Explore Ecology",99,,99,80,12,0,,5,,15,25,15,,15,25,200,3,5,,2,,50,10,5,15,,,,25,,,,15,,,,,,,5,,,,,,,,,1,,,,,,3,,,10,,,4,,,,,100,25,100,678
54481,"Santa Barbara County, CA, USA","California, USA","United States","34.464642558606, -120.10371039044",land,,2018-09-15,"Explore Ecology",18,,18,23,3,0,,1,3,4,8,9,,20,15,52,1,9,,,1,32,2,18,3,,,,4,,,,1,17,1,,,,,1,,,,,,,,,,,,1,1,2,2,,8,,,,1,,,,,100,25,100,442
54485,"Santa Barbara County, CA, USA","California, USA","United States","34.464642558606, -120.10371039044",land,,2018-09-15,,18,,18,110,2,0,,,6,3,19,36,,31,10,66,2,4,4,3,3,63,4,35,,,,,11,,,,3,1,,,,,,,,4,,,,,1,,,,,,,20,15,,1,1,,4,1,,,,,33,2,44,430
54749,"Santa Barbara County, CA, USA","California, USA","United States","34.578820587216, -120.13551776938",land,,2018-09-15,"Explore Ecology",26,,26,41,0.5,0,,3,1,11,6,6,,6,8,4,,1,3,,,35,4,4,11,,,,7,,5,,2,,,,,,,3,,,,,,,,,,1,,,,,4,,10,6,,2,1,,,,,14,10,120,288
54755,"Santa Barbara County, CA, USA","California, USA",,"34.407359625527, -119.69362681987",land,,2018-11-06,"Explore Ecology",7,,7,115,0.5,0,,,1,1,11,3,,12,19,363,,1,,,,56,3,10,5,,,,,,,,2,,1,,,,,,,,,,,,,,,1,,,,3,3,,10,6,,3,,,,,,14,10,120,658
54756,"Santa Barbara County, CA, USA","California, USA","United States","34.419745176604, -119.60101689489",land,,2018-09-15,"Explore Ecology",24,,24,20,0.75,0,,5,30,15,25,15,,15,25,50,3,5,,5,,5,10,5,15,,,,50,,1,,15,,,,,,,5,,,,,,,,,1,,,,,,3,,,10,,,4,,,,,100,25,100,542
54764,"Santa Barbara County, CA, USA","California, USA","United States","34.417517881069, -119.64864038911",land,,2018-09-15,"Explore Ecology",40,,40,200,0.5,0,,3,29,54,23,34,,76,28,411,4,2,11,7,11,52,18,13,9,,,,19,2,,,8,22,3,,,,,9,,,,,1,,1,,1,1,,25,2,31,1,,63,8,,18,1,,,,,186,37,161,1385
54775,"Santa Barbara County, CA, USA","California, USA","United States","34.470739629456, -120.17270588876",land,,2018-09-15,"Explore Ecology",16,,16,456,1.5,0,,6,17,68,91,45,,33,98,47,11,19,10,6,14,39,22,9,17,,,,3,3,,,,5,,,,,,9,,1,,,1,,1,,,2,,1,,1,,,4,,,4,2,,,,,,,,589
54835,"Santa Barbara County, CA, USA","California, USA",,"34.390359725244, -119.52047695688",land,,2018-09-15,"Explore Ecology",5,,5,67,2,0,,11,13,6,25,11,,2,10,,,3,5,,1,6,5,5,9,,,,,,,,,,1,,,,,5,,,,,,,,,,,,,,,,,3,1,,,1,,,,,3,,20,146
56168,"Santa Barbara County, CA, USA","California, USA","United States","34.4155, -119.58169",land,,2018-11-26,"Sarah collecting",1,,1,2.42,1.984,0,,5,,,1,4,,,5,2,,,,3,3,5,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,6,,,,4,,,,,14,55
56190,"Santa Barbara County, CA, USA","California, USA",,"34.4024, -119.6986",land,,2018-11-27,Mudslingers,1,,1,0,0.525,0,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
56191,"Santa Barbara County, CA, USA","California, USA",,"34.40291, -119.69772",land,,2018-11-27,Mudslingers,3,,3,10.1,3.7679,0,,7,,8,1,5,,,9,33,,,5,1,2,6,1,5,4,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,16,,,,16,,4,,,4,130
56192,"Santa Barbara County, CA, USA","California, USA","United States","34.41219, -119.68926",land,,2018-11-27,Mudslingers,1,,1,12.352,0.9608,0,,3,,,3,,,,1,6,,,5,,,,2,,2,,,,,,,,,,3,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,1,29
56193,"Santa Barbara County, CA, USA","California, USA",,"34.40179, -119.70019",land,,2018-11-27,Mudslingers,3,,3,15.325,0.1367,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56194,"Santa Barbara County, CA, USA","California, USA",,"34.40263, -119.69752",land,,2018-11-27,MUDSLINGERS,3,,3,11.29,4.3178,0,,13,,,3,7,,,27,113,,,6,4,8,14,7,14,8,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,5,,,4,,,,30,,10,,,50,327
56203,"Santa Barbara County, CA, USA","California, USA",,"34.40922, -119.86716",land,,2018-11-27,MUDSLINGERS,1,,1,4.85,2.3192,0,,4,,1,2,4,,,13,41,,,2,,,10,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,17,,4,,,66,174
67081,"Santa Barbara County, CA, USA","California, USA","United States","34.413864623151, -119.68309934767",land,,2018-09-15,"CA Coastal Cleanup Day 2018- Santa Barbara Co. difference",240,,240,1913.6,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
Totals:,,,,,,,,,,,,,,,,150,249,356,543,416,0,370,627,3421,96,147,158,93,147,1140,193,369,177,0,0,4,176,6,9,0,65,77,35,0,0,0,0,126,0,39,0,0,11,0,4,0,5,21,0,40,22,87,49,27,171,65,81,42,20,1,181,0,27,1105,330,2133
