"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing gear (Clean Swell)","Other plastic/foam packaging","Tobacco packaging/wrap","Other packaging (Clean Swell)","Cigar tips","Cigarette lighters",Fireworks,"Other trash (Clean Swell)","Other tobacco (packaging, lighter, etc.)","Personal hygiene (Clean Swell)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
246714,"San Luis Obispo County, CA, USA","California, USA","United States","35.115583102773, -120.5805233655",land,,2022-09-24,"AGHS AVID",50,,50,128.08,0,0,,17,47,,126,18,12,192,170,11,29,4,13,7,10,515,99,44,35,,,,9,,,,,,13,6,,,,14,9,13,353,164,,1,1,37,,,155,,,,,,,,,,,,,,,,,,2124
247100,"San Luis Obispo County, CA, USA","California, USA","United States","35.448895413208, -120.90614972868",land,,2022-09-27,,1,,1,0.181,0,0,,,1,,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,6
247907,"San Luis Obispo County, CA, USA","California, USA","United States","35.115721056738, -120.57940258347",land,,2022-10-04,,1,,1,0.032,0.1397151172848,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
247922,"San Luis Obispo County, CA, USA","California, USA","United States","35.122040561433, -120.60004918847",land,,2022-10-04,,1,,1,157.3,10,0,,1,4,8,1,11,,3,2,8,,2,,3,,,3,3,4,3,,1,,,,,11,,,,2,,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,75
247942,"San Luis Obispo County, CA, USA","California, USA","United States","35.115824995351, -120.58120557228",land,,2022-10-05,,1,,1,0,1.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247986,"San Luis Obispo County, CA, USA","California, USA","United States","35.100420148265, -120.60417716436",land,,2022-10-05,,1,,1,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248206,"San Luis Obispo County, CA, USA","California, USA","United States","35.122385560568, -120.63391232874",land,,2022-10-08,,1,,1,0.01,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249130,"San Luis Obispo County, CA, USA","California, USA","United States","35.13591441, -120.640726",land,,2022-10-19,"Oracle RE&F",1,,1,0.521,0.1317121701847,0,,1,,,1,,,,2,8,,,,1,,10,,2,,,,,,,,1,,,,,,,,,,,,,,,,1,,,3,,,,,,,,,,,,,,,,,,30
249207,"San Luis Obispo County, CA, USA","California, USA","United States","35.371111397039, -120.86469163034",land,,2022-10-21,"Super Six",9,,9,10,0.5,0,,2,5,2,4,4,40,20,7,100,,,,4,1,38,,3,6,9,,,5,,,3,3,9,,1,,,,,4,,14,,,,,,,,53,,,,,,,,,,,,,,,,,,337
249704,"San Luis Obispo County, CA, USA","California, USA","United States","35.114841403157, -120.58092535794",land,,2022-10-26,,1,,1,0.01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250494,"San Luis Obispo County, CA, USA","California, USA","United States","35.17873122, -120.7358557",land,,2022-10-29,"Oracle RE&F GEC",1,,1,0.527,0.13620779884275,0,,,1,,,1,1,,3,,4,2,,1,,4,,5,1,,,,,,,2,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,32
251384,"San Luis Obispo County, CA, USA","California, USA","United States","35.115564703043, -120.58126651693",land,,2022-11-09,,1,,1,0.213,0,0,,,2,,1,3,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
252540,"San Luis Obispo County, CA, USA","California, USA","United States","35.099581247628, -120.60811587997",land,,2022-11-13,,1,,1,0.01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252547,"San Luis Obispo County, CA, USA","California, USA","United States","35.138207016518, -120.64318498221",land,,2022-11-23,a,2,,2,5.746,0.48956819230579,0,,,1,1,1,,5,1,2,36,1,,,,,13,2,3,2,,,,,,,,,,,,,,,,2,,1,32,,,,1,,,,,,,,,,,,,,,,,,,,,104
252851,"San Luis Obispo County, CA, USA","California, USA","United States","35.117628453332, -120.58006471966",land,,2022-11-29,,1,,1,0.763,0.20290729768908,0,,,1,1,3,1,2,1,3,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
255659,"San Luis Obispo County, CA, USA","California, USA","United States","35.13606460408, -120.64035427332",land,,2022-12-16,,2,,2,5.785,0.67569155702393,0,,,2,,3,3,2,1,2,7,,,,,,5,2,1,3,,,,,,,,3,,,2,,,,1,,4,3,10,,,,1,,,9,,,,,,,,,,,,,,,,,,64
265787,"San Luis Obispo County, CA, USA","California, USA","United States","35.27501374, -120.88850513",land,,2022-07-10,,1,,1,0.01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266448,"San Luis Obispo County, CA, USA","California, USA","United States","35.277149191575, -120.66913527597",land,,2022-09-09,"Saturdays 9am @ Avila Dog Beach",1,,1,0.01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267741,"San Luis Obispo County, CA, USA","California, USA","United States","35.449032643843, -120.90622158732",land,,2022-09-17,ecoslo,1,,1,0.01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267758,"San Luis Obispo County, CA, USA","California, USA","United States","35.449022292193, -120.90617372666",land,,2022-09-17,slo,1,,1,0.774,0,0,,5,,,1,2,,,,2,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,18
267803,"San Luis Obispo County, CA, USA","California, USA","United States","35.449086212682, -120.90562086109",land,,2022-09-17,EcoSlo,2,,2,0.01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267987,"San Luis Obispo County, CA, USA","California, USA","United States","35.135857787654, -120.64077952579",land,,2022-09-17,,2,,2,1.904,0,0,,,1,1,,,,,8,17,,1,,,,,1,3,,,,,,,,3,,7,,1,1,,,,,1,1,,,,,,,,24,,,,,,,,,,,,,,,,,,70
268011,"San Luis Obispo County, CA, USA","California, USA","United States","35.123445536043, -120.63567604881",land,,2022-09-17,"Abe’s Angels",4,,4,0.095,0.22048975975804,0,,,1,,,1,,,2,1,,,,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,41
268398,"San Luis Obispo County, CA, USA","California, USA","United States","35.115365599541, -120.58002107409",land,,2022-09-24,,3,,3,0.01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268399,"San Luis Obispo County, CA, USA","California, USA","United States","35.1185868, -120.5907252",land,,2022-09-24,,3,,3,0.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,4,,,,,,,,,,,,,,,,,,10
268400,"San Luis Obispo County, CA, USA","California, USA","United States","35.11580735914, -120.58058942679",land,,2022-09-24,"The zippers",9,,9,23.142,0.12457784893341,0,,,3,,2,,,11,36,,,,,,,119,,5,4,,,,,,1,2,,3,,2,,,,,,,101,45,,,,2,,,,,,,,,,,,,,,,,,,,,336
268401,"San Luis Obispo County, CA, USA","California, USA","United States","35.11550759, -120.58127688",land,,2022-09-24,"bridget r, maria a, dennisse r, alena r",4,,4,7.985,0.28149294768185,0,,,1,,1,,,2,43,,,,,,,62,,4,1,,,,1,,,,4,,,,,,,,,1,,11,,,,1,,,37,,,,,,,,,,,,,2,,,,,171
268402,"San Luis Obispo County, CA, USA","California, USA","United States","35.113811779874, -120.57994072349",land,,2022-09-24,,7,,7,4.707,0.039572304525524,0,,4,3,,13,3,4,6,12,3,8,,2,2,,10,9,3,6,,,,1,,,,,3,,,,,,,,,,2,,,,5,,,31,,,,,,,,,,,,,,,,,,130
268403,"San Luis Obispo County, CA, USA","California, USA","United States","35.1185868, -120.5907252",land,,2022-09-24,Us,5,,5,6.753,0,0,,,2,1,10,2,,3,19,1,9,1,3,,,6,,,7,,,,1,,,,,,,1,,,,,,1,3,5,,,,1,,,40,,,,,,,,,,,,,,,,,,116
268776,"San Luis Obispo County, CA, USA","California, USA","United States","35.128975293793, -120.61625953007",land,,2022-10-18,caffeyole,1,,1,0.016,0.0036590533257412,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
273139,"San Luis Obispo County, CA, USA","California, USA","United States","35.651943128818, -121.22042732092",land,saltwater,2022-09-17,"CA CCD San Luis Obispo County Differences",159,,159,2256.45,6.025072139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,,,,,,,,,,,163,185,583,672,753,169,748,712,2244,90,80,111,115,161,2358,342,344,177,129,1,6,365,5,6,51,37,105,43,69,21,10,29,42,46,107,673,680,24,5,11,157,3,12,1060,6,10,71,1,9,11,5,47,10,1,0,625,33,73,19,163,961
