"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing gear (Clean Swell)","Other plastic/foam packaging","Tobacco packaging/wrap","Other packaging (Clean Swell)","Cigar tips","Cigarette lighters",Fireworks,"Other trash (Clean Swell)","Other tobacco (packaging, lighter, etc.)","Personal hygiene (Clean Swell)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
281865,"Santa Barbara County, CA, USA","California, USA","United States","34.374052514354, -119.47866068233",land,,2023-05-29,Robin,1,,1,7.94,0.0009252013607429,0,,1,1,,,1,2,,,,,,,,,6,,,,1,,,,,,,,,1,,,,,,,,2,3,,,,,,,4,,,,,,,,,,,,,,,,,,22
282184,"Santa Barbara County, CA, USA","California, USA","United States","34.417611587451, -119.66551789024",land,,2023-05-30,,2,,2,0.485,0,0,,,1,,2,,,1,3,,1,,1,,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,16
282235,"Santa Barbara County, CA, USA","California, USA","United States","34.403645595097, -119.74340441011",land,,2023-05-31,"Explore Ecology-MonteVista-Harrah",21,,21,3,0.5,0,,,4,,,,,,,,,,,,,3,,1,,,1,,,,,,,,,,,,,,,5,6,,,,,1,,,15,,,,,,,,,,,,,,,,,,36
282296,"Santa Barbara County, CA, USA","California, USA","United States","34.429162927178, -119.67295463558",land,,2023-05-31,,2,,2,0.572,0.82891714241601,0,,3,1,,2,1,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,3,,,,,,,,6,,,,,,,,,,,,,,,,,,19
282336,"Santa Barbara County, CA, USA","California, USA","United States","34.403789379577, -119.74359027191",land,,2023-06-01,"Explore Ecology-Adams-Brooks",50,,50,7,0.25,0,,,3,,,1,,,3,4,,,,,,5,,,,1,,,,,,,,,,,,,3,,,,36,20,,,,,,,50,,,,,,,,,,,,,,,,,,126
283287,"Santa Barbara County, CA, USA","California, USA","United States","34.40314563387, -119.74401175061",land,,2023-06-11,"Explore Ecology",3,,3,39.168,0.037172954204529,0,,,,,1,,,,,3,,,2,,,1,,,1,5,,,1,,,16,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
283430,"Santa Barbara County, CA, USA","California, USA","United States","34.420492374691, -119.72149699306",land,,2023-06-10,mackie,1,,1,0.01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284105,"Santa Barbara County, CA, USA","California, USA","United States","34.403780525359, -119.74365360454",land,,2023-06-22,"explore ecology, Monroe AOK",51,,51,8.092759,0.5,0,,,5,,1,2,,,6,6,,1,1,,,40,,2,,,,,,,,,,,,2,,,5,4,,3,,13,,,,,,,,,,,,,,,,,,,,,,,,,91
284159,"Santa Barbara County, CA, USA","California, USA","United States","34.374065753784, -119.47864357443",land,,2023-06-23,Robin,1,,1,25.182,0.0064840587128498,0,,2,1,,,2,,,,,,,,,,2,,4,,3,,,1,,,,,,1,1,,,,,,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,25
284174,"Santa Barbara County, CA, USA","California, USA","United States","34.374065753784, -119.47864357443",land,,2023-06-23,Robin,1,,1,0.621,0,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,6
284233,"Santa Barbara County, CA, USA","California, USA","United States","34.374064943439, -119.4786436238",land,,2023-06-25,Robin,1,,1,0.173,0,0,,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4
284616,"Santa Barbara County, CA, USA","California, USA","United States","34.403787148217, -119.74358975898",land,,2023-06-30,"explore ecology, girls inc",16,,16,35,0.2,0,,,1,,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,6
284625,"Santa Barbara County, CA, USA","California, USA","United States","34.374024602617, -119.47867618885",land,,2023-06-30,Robin,1,,1,1.628,0.0036289718142644,0,,1,1,,,2,3,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,12,,,,,,,,15,,,,,,,,,,,,,,,,,,38
284671,"Santa Barbara County, CA, USA","California, USA","United States","34.374040863509, -119.47869697597",land,,2023-07-01,Robin,1,,1,0.151,0,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2
284716,"Santa Barbara County, CA, USA","California, USA","United States","34.4358294, -119.8276389",land,,2023-07-02,"Capital B Financial",1,,1,23.679,0,0,,,,,,4,,1,17,3,,,3,,,5,,4,,3,,,,,,1,,,1,2,,,,,,2,4,,,,,,,,5,,,,,,,,,,,,,,,,,,55
284755,"Santa Barbara County, CA, USA","California, USA","United States","34.403838085265, -119.74372364284",land,,2023-06-29,"Explore Ecology - McKinley AOK 5th",21,,21,18.776,0,0,,3,3,4,3,5,4,3,3,1,,,,,2,2,1,4,4,1,,,,,,,,,,,,,,,1,5,,6,,,,,,,144,,,,,,,,,,,,,,,,,,199
284779,"Santa Barbara County, CA, USA","California, USA","United States","34.374203095245, -119.47776834492",land,,2023-07-03,Robin,1,,1,0.737,0.050309201486258,0,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,4,1,,,,,,,3,,,,,,,,,,,,,,,,,,11
285242,"Santa Barbara County, CA, USA","California, USA","United States","34.403480035285, -119.74383853387",land,,2023-07-09,"Explore Ecology",3,,3,29.926,0.76266928604884,0,,,1,,,3,,,,5,,1,1,,,1,1,,,4,,,,,,3,,1,,,,,,,,,4,7,,,,,,,51,,,,,,,,,,,,,,,,,,83
