"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing gear (Clean Swell)","Other plastic/foam packaging","Tobacco packaging/wrap","Other packaging (Clean Swell)","Cigar tips","Cigarette lighters",Fireworks,"Other trash (Clean Swell)","Other tobacco (packaging, lighter, etc.)","Personal hygiene (Clean Swell)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
106863,"Santa Barbara County, CA, USA","California, USA","United States","34.414267220656, -119.68256620562",land,,2020-01-21,"East Beach- Cate School",1,4,5,10.5,1,0,1,1,5,,,,,2,15,103,136,1,1,,2,63,2,1,1,,,,18,,,,,,1,,,,,,,,,,,,,,1,1,,,,,2,,,,,,,,,,,54,3,70,483
106864,"Santa Barbara County, CA, USA","California, USA","United States","34.413523733535, -119.68460468447",land,,2020-01-21,"East Beach - Cate School",2,2,4,3.5,1,0,1,4,4,1,1,,,5,14,136,,,,,,35,5,6,4,,,,,,,,,,2,,,,,4,,,,,,,,,,,,,1,2,5,,1,,,,2,,,,,200,6,95,533
106865,"Santa Barbara County, CA, USA","California, USA","United States","34.416001998237, -119.67059282458",land,,2020-01-21,"East Beach - Cate School",1,3,4,3.5,1,0,1,,,1,1,,,,18,80,,15,,1,1,8,11,1,1,,,,,,,,14,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,88,2,25,268
106895,"Santa Barbara County, CA, USA","California, USA","United States","34.41767, -119.71268",land,,2020-01-22,"Explore Ecology- FTO Aliso, FTO",28,,28,8,0.0163,0,,3,,8,1,,,,11,16,,,2,,2,20,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,17,94
106896,"Santa Barbara County, CA, USA","California, USA","United States","34.40366, -119.74342",land,,2020-01-22,"Explore Ecology- FTO Aliso, FTO",28,,28,1.5,0.0202,0,,,,,,1,,,4,5,,,,,,7,,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,31,55
106947,"Santa Barbara County, CA, USA","California, USA","United States","34.40363, -119.74339",land,,2020-01-23,"Explore Ecology- FTO Carp Family,FTO",24,,24,0.83,0.0155,0,,,,,,,,,5,4,,,,,,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,33,52
106949,"Santa Barbara County, CA, USA","California, USA","United States","34.40363, -119.74339",land,,2020-01-23,"Explore Ecology- FTO Carp Family,FTO",24,,24,1.11,0.0167,0,,,,1,1,1,,,5,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,16
109306,"Santa Barbara County, CA, USA","California, USA","United States","34.40102, -119.52764",land,,2020-01-29,"Explore Ecology- FTO Aliso, FTO",32,,32,0.96,0,0,,1,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,21
109312,"Santa Barbara County, CA, USA","California, USA","United States","34.41763, -119.71233",land,,2020-01-29,"Explore Ecology- WRC, city h20",25,,25,1.3,0.0319,0,,,,,2,2,,,1,4,,,,,1,16,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,8,44
109316,"Santa Barbara County, CA, USA","California, USA","United States","34.40365, -119.74339",land,,2020-01-29,"Explore Ecology- FTO McKinley, City H2O",25,,25,0.77,0,0,,,,,,,,,3,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,33,43
109398,"Santa Barbara County, CA, USA","California, USA","United States","34.401340419192, -119.52665279155",land,,2020-01-29,"Explore Ecology- FTO Aliso, FTO",27,,27,1,0.25,0,,,1,,2,,,,1,,,,,,,21,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,29
109443,"Santa Barbara County, CA, USA","California, USA","United States","34.40365, -119.74338",land,,2020-01-30,"Explore Ecology-WRC, PCW",23,,23,0.5,0.0118,0,,1,,,2,,,,,14,,,,1,2,3,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,6,,,,8,,,,,30,69
109444,"Santa Barbara County, CA, USA","California, USA","United States","34.40365, -119.74339",land,,2020-01-30,"Explore Ecology-WRC, PCW",22,,22,1.5,0,0,,,,,,,,,8,19,,,,,,5,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,3,,,3,,,,14,,,,,35,89
109608,"Santa Barbara County, CA, USA","California, USA","United States","34.40351, -119.74356",land,,2020-02-03,"Explore Ecology- CK/WRC, City H20",15,,15,5.03,0.0103,0,,8,,2,1,15,,,8,6,,,1,4,,24,2,,4,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,3,,,,,37,118
112842,"Santa Barbara County, CA, USA","California, USA","United States","34.40334, -119.7437",land,,2020-02-06,"Explore Ecology-WRC, City H2O",25,,25,0.4,0.0354,0,,1,,,,,,,1,3,,,2,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,10,24
113053,"Santa Barbara County, CA, USA","California, USA","United States","34.445404668321, -119.73833325182",land,,2020-02-10,"Explore Ecology- Providence CK #2",17,,17,1,0.25,0,1,,4,,,,,,3,,,,,,,19,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,8,43
113628,"Santa Barbara County, CA, USA","California, USA","United States","34.402855984769, -119.74360836062",land,,2020-02-09,"Explore Ecology- WRC",47,,47,98.25,2,0,5,2,19,16,4,8,,4,40,75,,,,8,,8,4,28,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1516,28,450,2219
114161,"Santa Barbara County, CA, USA","California, USA","United States","34.402884442763, -119.74398642328",land,,2020-02-13,"Explore Ecology-WRC",4,29,33,1,0.5,0,,,1,,,,,2,4,1,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,17,44
114229,"Santa Barbara County, CA, USA","California, USA","United States","34.402858826333, -119.743864091",land,,2020-02-13,"Explore Ecology-WRC",5,28,33,1.5,1,0,,,3,1,,,,,1,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,12,40
114355,"Santa Barbara County, CA, USA","California, USA","United States","34.43169, -119.85371",land,,2020-02-18,"Tidy Seas",1,,1,0.95,0.0415,0,,,,,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,,,,1,,,,,7,14
114787,"Santa Barbara County, CA, USA","California, USA","United States","34.41674, -119.82881",land,,2020-02-20,"Tidy Seas",1,,1,0.2,0,0,,,,,,,,,2,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,10
115951,"Santa Barbara County, CA, USA","California, USA","United States","34.435769270398, -119.76947298466",land,,2020-02-18,"Explore Ecology- FTO, Vieja Valley",20,,20,1.25,0.25,0,1,5,,,1,,,,1,,,18,,,,110,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,155
115952,"Santa Barbara County, CA, USA","California, USA","United States","34.435769270398, -119.76947298466",land,,2020-02-18,"Explore Ecology- FTO, Vieja Valley, Nelson",22,,22,1,0.25,0,1,6,,,,,,1,3,,,15,,,,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,114
115953,"Santa Barbara County, CA, USA","California, USA","United States","34.402889726566, -119.74364834412",land,,2020-02-20,"Explore Ecology- FTO, Vieja Valley, Nelson",22,,22,0.75,0.25,0,,1,,,1,,,2,3,7,,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,11,42
115954,"Santa Barbara County, CA, USA","California, USA","United States","34.417550634074, -119.71250026377",land,,2020-02-20,"Explore Ecology- FTO, Vieja Valley, Nelson",22,,22,1,0.25,0,1,6,,,1,1,,20,12,30,,2,,,,14,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,16,106
115957,"Santa Barbara County, CA, USA","California, USA","United States","34.408508325914, -119.69144139753",land,,2020-02-11,"Explore Ecology- FTO, Vieja Valley and Notre Dame",60,,60,1,0.25,0,1,,,,,1,,1,10,15,,3,,,,13,,10,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,1,,,,,105,2,115,282
116010,"Santa Barbara County, CA, USA","California, USA","United States","34.425609229497, -119.70829819255",land,,2020-02-25,"Explore Ecology-Notre Dame",18,,18,1,0.25,0,,1,,,2,1,,,3,,,,,,,25,2,5,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,10,53
116257,"Santa Barbara County, CA, USA","California, USA","United States","34.412138710575, -119.6879542007",land,,2020-02-26,"SBMNH Sea Center Beach Cleanup",22,1,23,33,1,0,6,1,17,6,3,11,,47,86,343,,7,10,6,14,159,9,21,13,,,1,5,,,,4,8,,,,,,35,,,,,,,,,,,,,6,25,15,,27,2,,1,3,,,,,162,98,356,1501
116416,"Santa Barbara County, CA, USA","California, USA","United States","34.408882109024, -119.69077294948",land,,2020-02-28,"Explore Ecology- FTO, El Camino",3,60,63,1,0.5,0,1,,,1,1,,,,3,9,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,22,47
116417,"Santa Barbara County, CA, USA","California, USA","United States","34.409342389278, -119.69029015185",land,,2020-02-26,"Explore Ecology- FTO, Brandon and Laguna Blanca",3,60,63,1,0.5,0,1,,,1,,,,1,2,7,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,3,25,47
116418,"Santa Barbara County, CA, USA","California, USA","United States","34.419201059459, -119.68439201496",land,,2020-02-24,"Explore Ecology- FTO Adelante",1,19,20,1,0.25,0,1,,1,,,,,,,,1,3,,,3,35,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
116419,"Santa Barbara County, CA, USA","California, USA","United States","34.434474294563, -119.76596555215",land,,2020-02-19,"Explore Ecology- FTO Carp Family and Aliso",1,50,51,1,0.25,0,1,,2,,2,,,,4,,,,,,,102,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,7,123
116420,"Santa Barbara County, CA, USA","California, USA","United States","34.409306983194, -119.69051545741",land,,2020-02-21,"Explore Ecology- FTO Carp Family and Aliso",1,70,71,2,0.5,0,1,,,2,,,,,4,15,,,,,,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,66,112
116872,"Santa Barbara County, CA, USA","California, USA","United States","34.39633, -119.70634",land,,2020-03-05,,1,,1,1.08,0.0319,0,,2,,,3,1,,,,3,,,,1,4,4,2,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,,,27
117076,"Santa Barbara County, CA, USA","California, USA","United States","34.46446, -120.47335",land,,2020-03-07,"North beach",4,,4,0.04,0.976,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1
117077,"Santa Barbara County, CA, USA","California, USA","United States","34.46446, -120.47335",land,,2020-03-07,"North beach",4,,4,0.04,0.976,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1
117079,"Santa Barbara County, CA, USA","California, USA","United States","34.4515, -120.44499",land,,2020-03-07,"TNC Jack and Laura Dangermond Preserve",5,,5,7.77,0.3953,0,,,,,13,1,,,16,2,,,3,,4,5,2,2,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,6,,,,14,,2,,,425,499
117116,"Santa Barbara County, CA, USA","California, USA","United States","34.4374, -119.72954",land,,2020-03-07,"North Beach March 2020",5,,5,13.52,0.0371,0,,11,,2,12,,,,28,2,,,,4,10,13,16,10,1,,,,,,,,,,4,,,,,,,9,,,,,,,,,,,,,,2,,,21,,,,14,,1,,,116,276
117562,"Santa Barbara County, CA, USA","California, USA","United States","34.39536, -119.52633",land,,2020-03-12,,1,,1,0.68,0,0,,,,,,,,,,4,,,,,1,2,2,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,15
118149,"Santa Barbara County, CA, USA","California, USA","United States","34.44163, -119.80124",land,,2020-04-01,"Sea Center",6,,6,17.86,5.7136,0,,13,,9,7,11,,,16,10,,,,,4,10,,4,2,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,7,,,7,,,,36,,2,,,44,187
118897,"Santa Barbara County, CA, USA","California, USA","United States","34.413877775846, -119.68328503763",land,,2020-04-15,"Beach Cleanup 4/15",1,,1,1,0.5,0,1,,4,,1,,,,12,60,,2,,,,5,5,,,,,,,,,,,,1,,,,,2,,,,,,,,,1,,,,,,,,,,,1,,,,,,50,,80,224
118901,"Santa Barbara County, CA, USA","California, USA","United States","34.41191, -119.68772",land,,2020-04-15,,1,,1,10.69,2.6582,0,,2,,,1,12,,,9,2,,,2,,1,9,3,4,1,,,,,,,,,,1,,,,,,,6,,,,,,,,,,,,,,3,,,2,,,,38,,1,,,41,138
119249,"Santa Barbara County, CA, USA","California, USA","United States","34.42263, -119.61552",land,,2020-04-17,Glass,1,,1,0.92,0.0062,0,,2,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,22,32
124387,"Santa Barbara County, CA, USA","California, USA","United States","34.41571, -119.85416",land,,2020-06-18,,2,,2,17.01,0.0209,0,,1,,31,6,6,,,2,3,,,3,1,1,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,8,73
124561,"Santa Barbara County, CA, USA","California, USA","United States","34.4111, -119.84921",land,,2020-06-25,,1,,1,6.43,0.35,0,,,,1,1,4,,,12,14,,,,,,12,2,4,3,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,6,,,,12,,,,,28,105
124572,"Santa Barbara County, CA, USA","California, USA","United States","34.41068, -119.84778",land,,2020-06-25,,1,,1,2.59,1.0561,0,,3,,1,2,,,,3,15,,,2,,1,10,3,6,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,8,,1,,,13,74
124619,"Santa Barbara County, CA, USA","California, USA","United States","34.40919, -119.85342",land,,2020-06-26,,1,,1,8.04,0.5476,0,,2,,3,,,,,27,19,,,3,,,15,,4,2,,,,,,,,,,1,,,,,,,4,,,,,,,,,,,,,,,,,3,,,,19,,,,,120,222
124623,"Santa Barbara County, CA, USA","California, USA","United States","34.4159, -119.85393",land,,2020-06-26,,1,,1,0.73,0.0024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,73
125401,"Santa Barbara County, CA, USA","California, USA","United States","34.413399818372, -119.68449739611",land,,2020-07-05,"Individual Cleanup - Phil J.",1,,1,10,1,0,,1,,1,5,2,,13,10,8,3,3,5,4,7,4,2,4,1,,,,2,,2,,3,,2,,,,,2,,,,,,,,,,,,,2,1,,,1,2,,,,5,,,,12,,7,114
125407,"Santa Barbara County, CA, USA","California, USA","United States","34.413700754878, -119.68375710642",land,,2020-07-07,"Individual Cleanup - Phil J.",1,,1,9,1.5,0,1,1,5,,4,3,,,6,31,,1,,,,14,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,14,2,,1,1,3,,,,1,,28,126
125408,"Santa Barbara County, CA, USA","California, USA","United States","34.413700754878, -119.68375710642",land,,2020-07-12,"Individual Cleanup - Phil J.",1,,1,16,2,0,,2,,3,3,2,,1,4,36,,1,,1,2,17,3,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,22,7,,1,,3,,,,11,,32,164
125676,"Santa Barbara County, CA, USA","California, USA","United States","34.41215, -119.6886",land,,2020-07-20,,1,,1,24.43,0,0,,1,,2,3,4,,,11,25,,,4,9,10,10,2,3,6,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,2,,,4,,,,13,,7,,,9,161
125738,"Santa Barbara County, CA, USA","California, USA","United States","34.39112, -119.51099",land,,2020-07-21,"Silk Family",2,,2,0.31,0.0272,0,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,5
126103,"Santa Barbara County, CA, USA","California, USA","United States","34.413824669595, -119.68373564875",land,,2020-07-28,"Group Cleanup - Zosia A., Mia A. Kaylene K., Makenna S.",4,,4,10,2,0,2,1,,1,1,13,,2,40,50,,2,1,2,,10,21,3,14,,,,2,1,1,,,7,,,,,,,,,,,,,,,1,,,,1,,,,,2,,,1,,,,,80,3,150,410
126164,"Santa Barbara County, CA, USA","California, USA","United States","34.42284, -119.86711",land,,2020-07-29,"Explore Ecology",1,,1,1.08,0,0,,3,,1,2,,,,1,2,,,3,,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,10,28
126165,"Santa Barbara County, CA, USA","California, USA","United States","34.42272, -119.86709",land,,2020-07-29,"Explore Ecology",1,,1,1.02,0.0094,0,,3,,1,2,,,,1,2,,,3,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,10,26
126168,"Santa Barbara County, CA, USA","California, USA","United States","34.42285, -119.86712",land,,2020-07-29,"Explore Ecology",1,,1,1.09,0.0082,0,,3,,1,2,,,,1,3,,,3,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,10,26
126175,"Santa Barbara County, CA, USA","California, USA","United States","34.42264, -119.86714",land,,2020-07-29,"Explore Ecology",1,,1,0.98,0.0119,0,,,,1,2,,,,1,3,,,3,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,10,24
126229,"Santa Barbara County, CA, USA","California, USA","United States","34.42268, -119.86717",land,,2020-07-30,"Explore Ecology",1,,1,1.02,0.0116,0,,3,,1,2,,,,1,3,,,3,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,10,27
126396,"Santa Barbara County, CA, USA","California, USA","United States","34.45081, -119.72039",land,,2020-07-24,"Pratt Family",2,,2,3.49,0.0901,0,,1,,,3,2,,,4,12,,,1,1,3,14,3,2,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,,,,9,,1,,,28,88
126397,"Santa Barbara County, CA, USA","California, USA","United States","34.45086, -119.72073",land,,2020-07-31,"Pratt Family",2,,2,3.92,0.4418,0,,3,,1,2,2,,,3,18,,,1,1,5,11,3,3,2,,,,,,,,,,1,,,,,,,2,,,,,,,,,,,,,,1,,,1,,,,4,,1,,,19,84
126398,"Santa Barbara County, CA, USA","California, USA","United States","34.45081, -119.72074",land,,2020-07-17,"Pratt Family",2,,2,4.51,0.0124,0,,2,,1,2,2,,,4,6,,,3,1,3,11,2,3,2,,,,,,,,,,1,,,,,,,3,,,,,,,,,,,,,,1,,,4,,,,4,,1,,,20,76
126399,"Santa Barbara County, CA, USA","California, USA","United States","34.45422, -119.71539",land,,2020-07-10,"Pratt Family",2,,2,6.75,0.5268,0,,6,,2,4,3,,,4,8,,,5,6,4,16,3,2,9,,,,,,,,,,3,,,,,,,5,,,,,,,,,,,,,,,,,3,,,,11,,2,,,4,100
126590,"Santa Barbara County, CA, USA","California, USA","United States","34.45301, -119.71538",land,,2020-08-07,"Pratt Family",2,,2,6.57,0.335,0,,22,,2,3,5,,,12,10,,,4,3,14,14,4,2,8,,,,,,,,,,1,,,,,,,3,,,,,,,,,,,,,,,,,2,,,,11,,1,,,14,135
127611,"Santa Barbara County, CA, USA","California, USA","United States","34.45044, -119.72072",land,,2020-08-21,"Pratt Family",2,,2,5.38,0.0357,0,,21,,2,2,1,,,5,14,,,1,1,6,8,3,4,3,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,2,,,,10,,1,,,16,103
128196,"Santa Barbara County, CA, USA","California, USA","United States","34.42858, -119.89285",land,,2020-09-03,"Explore Ecology-Goleta",2,,2,1.25,1.5681,0,,1,,1,2,1,,,,2,,,,,,10,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,1,,,4,26
128216,"Santa Barbara County, CA, USA","California, USA","United States","34.4278882, -119.7069543",land,,2020-09-03,,1,,1,30,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128269,"Santa Barbara County, CA, USA","California, USA","United States","34.45027, -119.72048",land,,2020-08-28,"Pratt Family",2,,2,12,0.0329,0,,21,,3,5,3,4,9,10,13,,,7,9,13,24,7,7,6,,,,3,1,,,,2,2,,1,,,,,12,,,,,,6,,,,,,,,9,,,3,,,,13,3,5,,,29,230
128335,"Santa Barbara County, CA, USA","California, USA","United States","34.42298, -119.86698",land,,2020-09-05,"Explore Ecology",1,,1,0.94,0.0113,0,,2,,,1,1,,2,1,16,,,1,,1,9,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,40
128341,"Santa Barbara County, CA, USA","California, USA","United States","34.43716, -119.76179",land,,2020-09-05,6th,12,,12,2.69,0.0675,0,,1,,2,,1,1,,,1,,,,8,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,19
